Important Helper,Shift logic,Sell-in price,Category,PCT,BG,PDT,Customer ID,Customer,Anker SKU,202534,202535,202536,202537,202538,202539,202540,202541,202542,202543,202544,202545,202546,202547,202548,202549,202550,202551,202552
1963A81H7H11-1,2,9.47,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A81H7H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1963A8012H21-1,2,9.48,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A8012H21-1,$0.00,$0.00,$0.00,$75.84,$75.84,$75.84,$75.84,$75.84,$75.84,$75.84,$75.84,$75.84,$75.84,$75.84,$75.84,$75.84,$75.84,$75.84,$75.84
1963A8013H21-1,2,8.24,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A8013H21-1,$0.00,$0.00,$0.00,$49.44,$49.44,$49.44,$49.44,"$6,641.44",$49.44,"$6,641.44",$49.44,"$6,641.44",$49.44,"$6,641.44",$49.44,"$6,641.44",$49.44,"$6,641.44",$49.44
1963A8014H21-1,2,12.27,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A8014H21-1,$0.00,$0.00,$0.00,$49.08,$49.08,$49.08,$49.08,$49.08,$49.08,$49.08,$49.08,$49.08,$49.08,$49.08,$49.08,$49.08,$49.08,$49.08,$49.08
1963A81F5H21-1,2,8.92,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A81F5H21-1,$0.00,$0.00,$0.00,$62.44,$62.44,$62.44,$62.44,$62.44,$62.44,$62.44,$62.44,$62.44,$62.44,$62.44,$62.44,$62.44,$62.44,$62.44,$62.44
1963A81F6H11-1,2,7.5,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A81F6H11-1,$0.00,$0.00,$0.00,$120.00,$120.00,$120.00,$120.00,"$2,370.00",$120.00,"$2,370.00",$120.00,"$2,370.00",$120.00,"$2,370.00",$120.00,"$2,370.00",$120.00,"$2,370.00",$120.00
1963A81F7H21-1,2,11.71,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A81F7H21-1,$0.00,$0.00,$0.00,$70.26,$70.26,$70.26,$70.26,$70.26,$70.26,$70.26,$70.26,$70.26,$70.26,$70.26,$70.26,$70.26,$70.26,$70.26,$70.26
1963A81B5H21-1,2,10.04,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A81B5H21-1,$0.00,$0.00,$0.00,$80.32,$80.32,$80.32,$80.32,$80.32,$80.32,$80.32,$80.32,$80.32,$80.32,$80.32,$80.32,$80.32,$80.32,$80.32,$80.32
1963A81B7H21-1,2,12.83,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A81B7H21-1,$0.00,$0.00,$0.00,$64.15,$64.15,$64.15,$64.15,$64.15,$64.15,$64.15,$64.15,$64.15,$64.15,$64.15,$64.15,$64.15,$64.15,$64.15,$64.15
1963A2147J21-1,2,11.25,Charging,US_CH,Mobile Charging IPMT,Charger,1963,SYNNEX,A2147J21-1,$0.00,$0.00,$0.00,$168.75,$168.75,$168.75,$168.75,$168.75,$168.75,$168.75,$168.75,$168.75,$168.75,$168.75,$168.75,$168.75,$168.75,$168.75,$168.75
1963A2326J21-1,2,13.79,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A2326J21-1,$0.00,$0.00,$0.00,"$15,306.90",$137.90,"$8,411.90",$137.90,"$8,411.90",$137.90,"$8,411.90",$137.90,"$8,411.90",$137.90,"$8,411.90",$137.90,"$8,411.90",$137.90,"$8,411.90",$137.90
1963A2038J21-1,2,18,Charging,US_CH,Mobile Charging IPMT,Charger,1963,SYNNEX,A2038J21-1,$0.00,$0.00,$0.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00,$180.00
1963A2667J11-1,2,30,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A2667J11-1,$0.00,$0.00,$0.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00
1963B2326J21-1,2,19.31,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,B2326J21-1,$0.00,$0.00,$0.00,$96.55,$96.55,$96.55,$96.55,$96.55,$96.55,$96.55,$96.55,$96.55,$96.55,$96.55,$96.55,$96.55,$96.55,$96.55,$96.55
1963A2727H41-1,2,9.5,Charging,US_CH,Mobile Charging IPMT,Wireless,1963,SYNNEX,A2727H41-1,$0.00,$0.00,$0.00,$28.50,$28.50,$28.50,$28.50,$28.50,$28.50,$28.50,$28.50,$28.50,$28.50,$28.50,$28.50,$28.50,$28.50,$28.50,$28.50
1963A2732HF1-1,2,19,Charging,US_CH,Mobile Charging IPMT,Wireless,1963,SYNNEX,A2732HF1-1,$0.00,$0.00,$0.00,$57.00,$57.00,"$47,557.00",$57.00,$57.00,$57.00,$57.00,$57.00,"$2,432.00",$57.00,"$2,432.00",$57.00,"$4,332.00",$57.00,"$3,857.00",$57.00
1963A2736H11-1,2,16.55,Charging,US_CH,Mobile Charging IPMT,Wireless,1963,SYNNEX,A2736H11-1,$0.00,$0.00,$0.00,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75,$82.75
1963A1248H11-1,2,24.74,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A1248H11-1,$0.00,$0.00,$0.00,$494.80,$494.80,$494.80,$494.80,$494.80,$494.80,$494.80,$494.80,$494.80,$494.80,$494.80,$494.80,$494.80,$494.80,$494.80,$494.80
1963A1288H11-1,2,30.22,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A1288H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1963A1618H11-1,2,17.5,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A1618H11-1,$0.00,$0.00,$0.00,$52.50,$52.50,$52.50,$52.50,$52.50,$52.50,$52.50,$52.50,$52.50,$52.50,$52.50,$52.50,$52.50,$52.50,$52.50,$52.50
1963A1652H11-1,2,30,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A1652H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1963Y1811JA1-1,2,104.33,Charging,US_CH,Mobile Charging IPMT,Wireless,1963,SYNNEX,Y1811JA1-1,$0.00,$0.00,$0.00,"$1,043.30","$1,043.30","$1,043.30","$1,043.30","$1,043.30","$1,043.30","$1,043.30","$1,043.30","$1,043.30","$1,043.30","$1,043.30","$1,043.30","$1,043.30","$1,043.30","$1,043.30","$1,043.30"
1963A1289011,2,60.49,Charging,US_CH,Mobile Charging IPMT,Battery,1963,SYNNEX,A1289011,$0.00,$0.00,$0.00,"$1,693.72","$1,693.72","$1,693.72","$1,693.72","$1,693.72","$1,693.72","$1,693.72","$1,693.72","$1,693.72","$1,693.72","$1,693.72","$1,693.72","$1,693.72","$1,693.72","$1,693.72","$1,693.72"
1963A7505112,2,30,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,1963,SYNNEX,A7505112,$0.00,$0.00,$0.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00,$150.00
1963A7516016,2,12,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,1963,SYNNEX,A7516016,$0.00,$0.00,$0.00,$144.00,$144.00,$144.00,$144.00,$144.00,$144.00,$144.00,$144.00,$144.00,$144.00,$144.00,$144.00,$144.00,$144.00,$144.00,$144.00
1963A83800A1,2,40,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,1963,SYNNEX,A83800A1,$0.00,$0.00,$0.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00,$600.00
1963A83830A2,2,34.99,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,1963,SYNNEX,A83830A2,$0.00,$0.00,$0.00,$279.92,$279.92,$279.92,$279.92,$279.92,$279.92,$279.92,$279.92,$279.92,$279.92,$279.92,$279.92,$279.92,$279.92,$279.92,$279.92
1963A83921A2,2,149.99,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,1963,SYNNEX,A83921A2,$0.00,$0.00,$0.00,$299.98,$299.98,$299.98,$299.98,$299.98,$299.98,$299.98,$299.98,$299.98,$299.98,$299.98,$299.98,$299.98,$299.98,$299.98,$299.98
1963A1611H11-1,2,32.99,Charging,US_CH,Mobile Charging IPMT,Battery,1963,SYNNEX,A1611H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1963A1651111-1,2,54.99,Charging,US_CH,Mobile Charging IPMT,Battery,1963,SYNNEX,A1651111-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1963A2340111,2,70,Charging,US_CH,Mobile Charging IPMT,Charger,1963,SYNNEX,A2340111,$0.00,$0.00,$0.00,$210.00,$210.00,$210.00,$210.00,$210.00,$210.00,$210.00,$210.00,$210.00,$210.00,$210.00,$210.00,$210.00,$210.00,$210.00,$210.00
1963A2341111,2,59.99,Charging,US_CH,Mobile Charging IPMT,Charger,1963,SYNNEX,A2341111,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1963A8193H21-1,2,10,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A8193H21-1,$0.00,$0.00,$0.00,$90.00,$90.00,$90.00,$90.00,$90.00,$90.00,$90.00,$90.00,$90.00,$90.00,$90.00,$90.00,$90.00,$90.00,$90.00,$90.00
1963A1340011,2,109.97,Charging,US_CH,Mobile Charging IPMT,Battery,1963,SYNNEX,A1340011,$0.00,$0.00,$0.00,"$2,199.40","$2,199.40","$2,199.40","$2,199.40","$2,199.40","$2,199.40","$2,199.40","$2,199.40","$2,199.40","$2,199.40","$2,199.40","$2,199.40","$2,199.40","$2,199.40","$2,199.40","$2,199.40"
1963A1336011,2,72.79,Charging,US_CH,Mobile Charging IPMT,Battery,1963,SYNNEX,A1336011,$0.00,$0.00,$0.00,$582.32,$582.32,$582.32,$582.32,$582.32,$582.32,$582.32,$582.32,$582.32,$582.32,$582.32,$582.32,$582.32,$582.32,$582.32,$582.32
1963B25M1111-1,2,56.39,Charging,US_CH,Mobile Charging IPMT,Wireless,1963,SYNNEX,B25M1111-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1963B2557J11-1,2,62.03,Charging,US_CH,Mobile Charging IPMT,Wireless,1963,SYNNEX,B2557J11-1,$0.00,$0.00,$0.00,$124.06,$0.00,$0.00,$0.00,$124.06,$0.00,$0.00,$0.00,$124.06,$0.00,$0.00,$0.00,$124.06,$0.00,$0.00,$0.00
1963B2932H11-1,2,33.83,Charging,US_CH,Mobile Charging IPMT,Wireless,1963,SYNNEX,B2932H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1963A1654H11-1,2,50.75,Charging,US_CH,Mobile Charging IPMT,Battery,1963,SYNNEX,A1654H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1963A1379H11-1,2,49.39,Charging,US_CH,Mobile Charging IPMT,Battery,1963,SYNNEX,A1379H11-1,$0.00,$0.00,$0.00,$246.95,$246.95,$246.95,$246.95,$246.95,$246.95,$246.95,$246.95,$246.95,$246.95,$246.95,$246.95,$246.95,$246.95,$246.95,$246.95
1963A80F6H61-1,2,13.94,Charging,US_CH,Mobile Charging IPMT,Charger,1963,SYNNEX,A80F6H61-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1963A80F7H61-1,2,15.62,Charging,US_CH,Mobile Charging IPMT,Charger,1963,SYNNEX,A80F7H61-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1963A8312HA1-1,2,10.76,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,1963,SYNNEX,A8312HA1-1,$0.00,$0.00,$0.00,$32.28,$32.28,$32.28,$32.28,$32.28,$32.28,$32.28,$32.28,$32.28,$32.28,$32.28,$32.28,$32.28,$32.28,$32.28,$32.28
1963A8341HA1-1,2,14.05,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,1963,SYNNEX,A8341HA1-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1963A81F6H21-1,2,3.15,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A81F6H21-1,$0.00,$0.00,$0.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00
1963A81B6H21-1,2,11.15,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A81B6H21-1,$0.00,$0.00,$0.00,$223.00,$223.00,$223.00,$223.00,"$3,568.00",$223.00,"$3,568.00",$223.00,"$3,568.00",$223.00,"$3,568.00",$223.00,"$3,568.00",$223.00,"$3,568.00",$223.00
1963A1653H11-1,2,17.93,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A1653H11-1,$0.00,$0.00,$0.00,$448.25,$448.25,$448.25,$448.25,$448.25,$448.25,$448.25,$448.25,$448.25,$448.25,$448.25,$448.25,$448.25,$448.25,$448.25,$448.25
1963A2674J11-1,2,17.5,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A2674J11-1,$0.00,$0.00,$0.00,$157.50,$157.50,$157.50,$157.50,$157.50,$157.50,$157.50,$157.50,$157.50,$157.50,$157.50,$157.50,$157.50,$157.50,$157.50,$157.50
1963A2565H21-1,2,10.25,Charging,US_CH,Mobile Charging IPMT,Wireless,1963,SYNNEX,A2565H21-1,$0.00,$0.00,$0.00,$92.25,$92.25,$92.25,$92.25,$92.25,$92.25,$92.25,$92.25,$92.25,$92.25,$92.25,$92.25,$92.25,$92.25,$92.25,$92.25
1963A2664J11-1,2,23,Charging,US_CH,Mobile Charging IPMT,Charger,1963,SYNNEX,A2664J11-1,$0.00,$0.00,$0.00,$69.00,$69.00,$69.00,$69.00,$69.00,$69.00,$69.00,$69.00,$69.00,$69.00,$69.00,$69.00,$69.00,$69.00,$69.00,$69.00
1963A1259H11,2,31.49,Charging,US_CH,Mobile Charging IPMT,Battery,1963,SYNNEX,A1259H11,$0.00,$0.00,$0.00,$157.45,$157.45,$157.45,$157.45,$157.45,$157.45,$157.45,$157.45,$157.45,$157.45,$157.45,$157.45,$157.45,$157.45,$157.45,$157.45
1963A83650A1,2,28,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,1963,SYNNEX,A83650A1,$0.00,$0.00,$0.00,$168.00,$168.00,$168.00,$168.00,$168.00,$168.00,$168.00,$168.00,$168.00,$168.00,$168.00,$168.00,$168.00,$168.00,$168.00,$168.00
1963A2683141,2,47.99,Charging,US_CH,Mobile Charging IPMT,Charger,1963,SYNNEX,A2683141,$0.00,$0.00,$0.00,$287.94,$287.94,$287.94,$287.94,$287.94,$287.94,$287.94,$287.94,$287.94,$287.94,$287.94,$287.94,$287.94,$287.94,$287.94,$287.94
1963A2343113,2,55.24,Charging,US_CH,Mobile Charging IPMT,Charger,1963,SYNNEX,A2343113,$0.00,$0.00,$0.00,$331.44,$331.44,$331.44,$331.44,$331.44,$331.44,$331.44,$331.44,$331.44,$331.44,$331.44,$331.44,$331.44,$331.44,$331.44,$331.44
1963A2124Z12,2,21,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A2124Z12,$0.00,$0.00,$0.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00,$126.00
1963A2636J21-1,2,20,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A2636J21-1,$0.00,$0.00,$0.00,$120.00,$120.00,$120.00,$120.00,$120.00,$120.00,$120.00,$120.00,$120.00,$120.00,$120.00,$120.00,$120.00,$120.00,$120.00,$120.00
1963A8396141,2,225,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,1963,SYNNEX,A8396141,$0.00,$0.00,$0.00,$900.00,$900.00,$900.00,$900.00,$900.00,$900.00,$900.00,$900.00,$900.00,$900.00,$900.00,$900.00,$900.00,$900.00,$900.00,$900.00
1963A2669113,2,35.99,Charging,US_CH,Mobile Charging IPMT,Charger,1963,SYNNEX,A2669113,$0.00,$0.00,$0.00,$107.97,$107.97,$107.97,$107.97,$107.97,$107.97,$107.97,$107.97,$107.97,$107.97,$107.97,$107.97,$107.97,$107.97,$107.97,$107.97
1963A2688141,2,42.5,Charging,US_CH,Mobile Charging IPMT,Charger,1963,SYNNEX,A2688141,$0.00,$0.00,$0.00,$85.00,$85.00,$85.00,$85.00,$85.00,$85.00,$85.00,$85.00,$85.00,$85.00,$85.00,$85.00,$85.00,$85.00,$85.00,$85.00
1963A83880A1,2,53.59,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,1963,SYNNEX,A83880A1,$0.00,$0.00,$0.00,$107.18,$107.18,$107.18,$107.18,$107.18,$107.18,$107.18,$107.18,$107.18,$107.18,$107.18,$107.18,$107.18,$107.18,$107.18,$107.18
1963B2335J22-1,2,22.07,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,B2335J22-1,$0.00,$0.00,$0.00,$44.14,$44.14,$44.14,$44.14,$44.14,$44.14,$44.14,$44.14,$44.14,$44.14,$44.14,$44.14,$44.14,$44.14,$44.14,$44.14
1963A8396142,2,181.99,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,1963,SYNNEX,A8396142,$0.00,$0.00,$0.00,$181.99,$181.99,$181.99,$181.99,$181.99,$181.99,$181.99,$181.99,$181.99,$181.99,$181.99,$181.99,$181.99,$181.99,$181.99,$181.99
1963A2654J21-1,2,6,Charging,US_CH,Mobile Charging IPMT,Charger,1963,SYNNEX,A2654J21-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,664.00",$0.00,"$2,664.00",$0.00,"$2,664.00",$0.00,"$2,664.00",$0.00,"$2,664.00",$0.00,"$2,664.00",$0.00
1963A81F7H11-1,2,8.5,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A81F7H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$2,550.00",$0.00,"$2,550.00",$0.00,"$2,550.00",$0.00,"$2,550.00",$0.00,"$2,550.00",$0.00,"$2,550.00",$0.00
1963A1636H11-1,2,21.99,Charging,US_CH,Mobile Charging IPMT,Battery,1963,SYNNEX,A1636H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$1,583.28",$0.00,"$1,583.28",$0.00
1963A8013H12-1,2,8.24,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A8013H12-1,$0.00,$0.00,$0.00,"$4,944.00",$0.00,"$2,472.00",$0.00,"$2,472.00",$0.00,"$2,472.00",$0.00,"$2,472.00",$0.00,"$2,472.00",$0.00,"$2,472.00",$0.00,"$2,472.00",$0.00
1963A1388H11-1,2,15,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A1388H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,"$3,060.00",$0.00,"$3,060.00",$0.00,"$3,060.00",$0.00,"$3,060.00",$0.00,"$3,060.00",$0.00,"$3,060.00",$0.00
1963A1112H11-1,2,13.51,Charging,US_CH,Mobile Charging IPMT,Essential,1963,SYNNEX,A1112H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,"$33,775.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$3,377.50",$0.00,$0.00,$0.00,"$5,741.75",$0.00,$0.00,$0.00
1963B2548JF1-1,2,12.5,Charging,US_CH,Mobile Charging IPMT,Wireless,1963,SYNNEX,B2548JF1-1,$0.00,$0.00,$0.00,$0.00,$0.00,"$28,750.00",$0.00,$0.00,$0.00,$0.00,$0.00,$937.50,$0.00,$937.50,$0.00,"$1,937.50",$0.00,"$1,250.00",$0.00
1963B2519JF1,2,20.99,Charging,US_CH,Mobile Charging IPMT,Wireless,1963,SYNNEX,B2519JF1,$0.00,$0.00,$0.00,$0.00,$0.00,"$46,178.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$2,099.00",$0.00,$0.00,$0.00,"$2,308.90",$0.00,"$2,099.00",$0.00
1963B25M2J11-1,2,13.5,Charging,US_CH,Mobile Charging IPMT,Wireless,1963,SYNNEX,B25M2J11-1,$0.00,$0.00,$0.00,$0.00,$0.00,"$31,050.00",$0.00,$0.00,$0.00,$0.00,$0.00,$945.00,$0.00,$810.00,$0.00,"$2,700.00",$0.00,"$1,350.00",$0.00
1963B25M8J11-1,2,#N/A,Charging,US_CH,Mobile Charging IPMT,Wireless,1963,SYNNEX,B25M8J11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1963B2736H11-1,2,,Charging,US_CH,Mobile Charging IPMT,Wireless,1963,SYNNEX,B2736H11-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1963A2738HA2-1,2,#N/A,Charging,US_CH,Mobile Charging IPMT,Wireless,1963,SYNNEX,A2738HA2-1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
1230A1339111-1,1,53.79,Charging,US_CH,Mobile Charging IPMT,Battery,1230,TGT,A1339111-1,$0.00,$0.00,"$7,584.39","$8,176.08","$7,423.02","$14,899.83","$8,821.56","$8,929.14","$8,660.19","$7,853.34","$7,638.18","$34,371.81",$0.00,$0.00,"$13,070.97","$50,992.92",$0.00,$0.00,"$8,391.24"
1230B2335J22-1,1,15.05,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,B2335J22-1,$0.00,$0.00,"$28,880.95","$43,675.10","$28,354.20","$56,783.65","$33,576.55","$34,073.20","$33,034.75","$30,100.00","$29,106.70","$131,055.40",$0.00,$0.00,"$49,830.55","$194,310.55",$0.00,$0.00,"$31,966.20"
1230B2326J21-1,1,12.9,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,B2326J21-1,$0.00,$0.00,"$29,695.80","$44,904.90","$29,166.90","$58,398.30","$34,533.30","$35,036.40","$33,978.60","$30,972.90","$29,953.80","$134,792.10",$0.00,$0.00,"$51,264.60","$199,846.80",$0.00,$0.00,"$32,869.20"
1230A8312HA1-1,1,12.09,Charging,US_CH,Mobile Charging IPMT,Data New Accessories,1230,TGT,A8312HA1-1,$0.00,$0.00,"$11,884.47","$11,376.69","$11,473.41","$11,642.67","$9,865.44","$8,668.53","$9,188.40","$9,345.57","$8,366.28","$22,052.16",$0.00,$0.00,"$8,330.01","$29,245.71",$0.00,$0.00,"$11,787.75"
1230A2326J21-1,1,10.75,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A2326J21-1,$0.00,$0.00,"$20,167.00","$30,497.75","$19,812.25","$39,646.00","$23,456.50","$23,789.75","$23,080.25","$21,027.00","$20,339.00","$91,525.50",$0.00,$0.00,"$34,797.75","$135,708.00",$0.00,$0.00,"$22,317.00"
1230A2021J21-1,1,7.74,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A2021J21-1,$0.00,$0.00,"$19,806.66","$29,946.06","$19,442.88","$38,939.94","$23,026.50","$23,359.32","$22,654.98","$20,642.58","$19,969.20","$89,861.40",$0.00,$0.00,"$34,172.10","$133,236.36",$0.00,$0.00,"$21,911.94"
1230A1695H11,1,56,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A1695H11,$0.00,$0.00,"$14,280.00","$15,456.00","$14,056.00","$18,816.00","$16,688.00","$16,912.00","$16,408.00","$14,952.00","$14,448.00","$64,960.00",$0.00,$0.00,"$24,752.00","$96,432.00",$0.00,$0.00,"$15,848.00"
1230A1112H11-1,1,11.96,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A1112H11-1,$0.00,$0.00,"$27,531.92","$29,744.52","$27,041.56","$54,142.92","$32,016.92","$32,483.36","$31,502.64",$0.00,$0.00,"$124,970.04",$0.00,$0.00,"$47,529.04",$0.00,$0.00,$0.00,"$30,474.08"
1230A2736H11-1,1,12.9,Charging,US_CH,Mobile Charging IPMT,Wireless,1230,TGT,A2736H11-1,$0.00,$0.00,"$18,395.40","$29,412.00","$20,523.90","$35,926.50","$20,072.40","$18,563.10","$18,150.30","$16,782.90","$15,738.00","$69,698.70",$0.00,$0.00,"$27,489.90","$108,747.00",$0.00,$0.00,"$17,311.80"
1230A2697J41,1,35,Charging,US_CH,Mobile Charging IPMT,Charger,1230,TGT,A2697J41,$0.00,$0.00,"$4,760.00","$7,210.00","$4,690.00","$6,265.00","$5,565.00","$5,635.00","$5,495.00","$4,970.00","$4,830.00","$21,665.00",$0.00,$0.00,"$8,260.00","$32,165.00",$0.00,$0.00,"$5,285.00"
1230A8014H21-1,1,8.8,Charging,US_CH,Mobile Charging IPMT,Essential,1230,TGT,A8014H21-1,$0.00,$0.00,"$7,506.40","$11,352.00","$7,365.60","$14,757.60","$8,729.60","$8,852.80","$8,580.00","$7,823.20","$7,568.00","$34,056.00",$0.00,$0.00,"$12,953.60","$50,494.40",$0.00,$0.00,"$8,298.40"
1230B2519JF1,1,15.75,Charging,US_CH,Mobile Charging IPMT,Wireless,1230,TGT,B2519JF1,$0.00,$0.00,"$19,467.00","$31,122.00","$21,719.25","$38,020.50","$21,246.75","$19,640.25","$19,215.00","$17,766.00","$16,647.75","$73,757.25",$0.00,$0.00,"$29,090.25","$115,069.50",$0.00,$0.00,"$18,333.00"
